Curriculum,Human Biology,,,,,,,,,
Degree Plan,Human Biology/ Sixth,,,,,,,,,
Institution,"University of California, San Diego",,,,,,,,,
Degree Type,BS,,,,,,,,,
System Type,Quarter,,,,,,,,,
CIP,26.0101,,,,,,,,,
Courses,,,,,,,,,,
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name,Term
2,CHEM 6A,CHEM,6A,,,,4,,,1
1,MATH 10A / 20A,MATH,10A,,,,4,,,1
3,BILD 4,BILD,4,,,,2,,,1
5,CHEM 6B,CHEM,6B,2;1,,,4,,,2
6,BILD 3,BILD,3,,,,4,,,2
4,MATH 10B / 20B,MATH,10B,1,,,4,,,2
7,MATH 11,MATH,11,4,,,5,,,3
8,CHEM 6C,CHEM,6C,5,,,4,,,3
9,CHEM 7L,CHEM,7L,5,,,4,,,3
12,CHEM 40A,CHEM,40A,5,,,4,,,4
10,PHYS 1A,PHYS,1A,1,,,3,,,4
11,PHYS 1AL,PHYS,1AL,1,,,2,,,4
13,BILD 1,BILD,1,,,,4,,,4
17,BILD 2,BILD,2,13,,,4,,,5
16,CHEM 40B,CHEM,40B,12,,,4,,,5
14,PHYS 1B,PHYS,1B,4;10;11,,,3,,,5
15,PHYS 1BL,PHYS,1BL,4;10;11,,,2,,,5
20,BICD 100,BICD,100,13,,,4,,,6
18,PHYS 1C,PHYS,1C,7;14;15,,,3,,,6
19,PHYS 1CL,PHYS,1CL,7;14;15,,,2,,,6
21,CHEM 43A,CHEM,43A,9;12,,,4,,,7
22,BIBC 102,BIBC,102,12;16,,,4,,,7
23,BIPN 100,BIPN,100,13;17,,,4,,,8
30,UD BIOLOGY LAB 1,,,,,,4,,,8
24,BIMM 100,BIMM,100,13;3;12;16,,,4,,,9
25,BICD 110,BICD,110,22,,,4,,,9
31,UD BIOLOGY LAB 2,,,,,,4,,,10
32,UD HB CORE (PHYSIOLOGY),,,,,,4,,,10
33,UD BIOLOGY ELECTIVE 1,,,,,,4,,,11
34,UD HB CORE (DISEASE),,,,,,4,,,11
35,UD HB CORE,,,,,,4,,,12
36,UD BIOLOGY ELECTIVE 2,,,,,,4,,,12
Additional Courses,,,,,,,,,,
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name,Term
26,CAT 1,CAT,1,,,,4,,,1
27,CAT 2,CAT,2,26,,,6,,,2
28,CAT 3,CAT,3,27,,,6,,,3
37,GE 1,,,,,,4,,,4
38,GE 2,,,,,,4,,,5
39,GE 3,,,,,,4,,,6
40,GE 4,,,,,,4,,,6
41,GE / DEI,,,,,,4,,,7
42,GE 5,,,,,,4,,,7
43,GE 6,,,,,,4,,,8
29,CAT 125,CAT,125,,,,4,,,9
44,UPPER DIVISION ELECTIVE 1,,,,,,4,,,10
45,UPPER DIVISION ELECTIVE 2,,,,,,4,,,11
46,ELECTIVE 1,,,,,,2,,,12
47,ELECTIVE 2,,,,,,4,,,12
